Incident_ID;Agency;Offense;Street;City;State;Zipcode;Forcible;Date_of_Report;Hour_of_Report;Date_of_Occurrence;Hour_of_Occurrence;Date_Found;Hour_Found;Reported_As;Premise_Description;Weapon_Description;Victim_Age;Victim_Race;Victim_Gender;Latitude;Longitude;geo_point_2d
162083;CHPD;FORCIBLE RAPE;XX;CHAPEL HILL;NC;27514;Y;2018-08-28;10:23:00 AM;2018-06-18;5:30:00 PM;2018-06-18;11:00:00 PM;SEXUAL ASSAULT;HOME OF OFFENDER - OTHER DWELL;;;W;F;;;
158974;CHPD;FORCIBLE RAPE;XX;CHAPEL HILL;NC;27514;U;2018-06-08;4:08:00 PM;2017-10-01;12:00:00 PM;2018-06-07;6:00:00 PM;SEXUAL ASSAULT;HOME OF VICTIM - OTHER DWELLING;;;W;F;;;
149240;CHPD;FORCIBLE RAPE;XX;CHAPEL HILL;NC;27514;;2017-09-14;5:42:00 PM;2017-09-14;8:00:00 AM;2017-09-14;9:30:00 AM;SEXUAL ASSAULT;HOME OF VICTIM - SINGLE FAMILY;;;A;F;;;
150615;CHPD;FORCIBLE RAPE;XX;CHAPEL HILL;NC;27516;Y;2017-10-17;10:30:00 AM;2017-08-21;11:00:00 PM;2017-08-21;11:00:00 PM;SEXUAL ASSAULT;HOME OF VICTIM - OTHER DWELLING;;;W;F;;;
142436;CHPD;FORCIBLE RAPE;XX;CHAPEL HILL;NC;27516;N;2017-04-02;5:31:00 AM;2017-04-02;1:00:00 AM;2017-04-02;5:31:00 AM;SEXUAL ASSAULT;OTHER RESIDENCE - OTHER DWELLING;;;A;F;;;
140791;CHPD;FORCIBLE RAPE;XX;CHAPEL HILL;NC;27516;Y;2017-02-24;8:08:00 AM;2017-02-10;6:00:00 PM;2017-02-24;8:08:00 AM;SEXUAL ASSAULT;HOME OF VICTIM - OTHER DWELLING;;;B;F;;;
136936;CHPD;FORCIBLE RAPE;XX;CHAPEL HILL;NC;27517;Y;2016-11-30;10:57:00 PM;2016-11-04;1:00:00 AM;2016-11-30;10:57:00 PM;SEXUAL ASSAULT;HOME OF VICTIM - SINGLE FAMILY;;;B;F;;;
141317;CHPD;FORCIBLE RAPE;XX;CHAPEL HILL;NC;27516;N;2017-03-07;3:00:00 PM;2016-09-11;2:00:00 PM;2016-09-11;6:00:00 PM;SEXUAL ASSAULT;HOME OF VICTIM - OTHER DWELLING;;;W;F;;;
131993;CHPD;FORCIBLE RAPE;XX;CHAPEL HILL;NC;27517;Y;2016-08-16;9:00:00 AM;2016-08-13;9:15:00 PM;2016-08-14;12:00:00 AM;SEXUAL ASSAULT;HOME OF VICTIM - OTHER DWELLING;;;B;F;;;
132809;CHPD;FORCIBLE RAPE;XX;CHAPEL HILL;NC;27516;Y;2016-09-02;10:29:00 AM;2016-08-12;3:00:00 AM;2016-08-12;1:34:00 PM;SEXUAL ASSAULT;HOME OF VICTIM - OTHER DWELLING;;;W;F;;;
131059;CHPD;FORCIBLE RAPE;XX;CHAPEL HILL;NC;27514;Y;2016-07-26;7:44:00 PM;2016-07-26;7:40:00 PM;2016-07-26;7:44:00 PM;SEXUAL ASSAULT;OPEN LAND AREAS;;;W;F;;;
131190;CHPD;FORCIBLE RAPE;XX;CHAPEL HILL;NC;27514;Y;2016-07-30;3:34:00 AM;2016-07-26;12:00:00 AM;2016-07-26;12:35:00 AM;SEXUAL ASSAULT;HIGHWAY/ROAD/STREET  ETC.;;;W;F;;;
130702;CHPD;FORCIBLE RAPE;XX;DURHAM;NC;27707;Y;2016-07-19;9:10:00 AM;2016-07-18;10:00:00 PM;2016-07-18;11:59:00 PM;SEXUAL ASSAULT;HOTEL/MOTEL;;;W;F;;;
129875;CHPD;FORCIBLE RAPE;XX;CHAPEL HILL;NC;27514;Y;2016-06-30;10:15:00 AM;2016-06-30;10:15:00 AM;2016-06-30;10:15:00 AM;SEXUAL ASSAULT;HOME OF VICTIM - SINGLE FAMILY;;;W;F;;;
128372;CHPD;FORCIBLE RAPE;XX;CHAPEL HILL;NC;27517;Y;2016-05-26;12:47:00 AM;2016-05-26;12:20:00 AM;2016-05-26;12:47:00 AM;SEXUAL ASSAULT;HOME OF VICTIM - OTHER DWELLING;;;W;F;;;
139148;CHPD;MOLESTATION;XX;CHAPEL HILL;NC;27514;;2017-01-23;10:17:00 AM;2017-01-23;10:17:00 AM;2017-01-23;10:17:00 AM;SEXUAL HARASSMENT;HOME OF VICTIM - SINGLE FAMILY;;;W;M;;;
170315;CHPD;MOLESTATION;XX;CHAPEL HILL;NC;27517;;2019-04-24;8:03:00 AM;2015-07-16;8:03:00 AM;2019-02-08;8:03:00 AM;SEXUAL HARASSMENT;;;;;F;;;
168731;CHPD;MOLESTATION;XX;CHAPEL HILL;NC;27514;;2019-03-12;10:38:00 AM;2012-04-12;3:38:00 PM;2012-04-12;3:39:00 PM;SEXUAL HARASSMENT;;;;W;M;;;
166834;CHPD;MOLESTATION;XX;CHAPEL HILL;NC;27514;;2019-01-15;10:07:00 AM;1991-01-15;10:06:00 AM;2019-01-15;10:06:00 AM;SEXUAL HARASSMENT;;;;W;M;;;
139148;CHPD;MOLESTATION;XX;CHAPEL HILL;NC;27514;;2017-01-23;10:17:00 AM;2017-01-23;10:17:00 AM;2017-01-23;10:17:00 AM;SEXUAL HARASSMENT;HOME OF VICTIM - SINGLE FAMILY;;;W;M;;;
170315;CHPD;MOLESTATION;XX;CHAPEL HILL;NC;27517;;2019-04-24;8:03:00 AM;2015-07-16;8:03:00 AM;2019-02-08;8:03:00 AM;SEXUAL HARASSMENT;;;;;F;;;
168731;CHPD;MOLESTATION;XX;CHAPEL HILL;NC;27514;;2019-03-12;10:38:00 AM;2012-04-12;3:38:00 PM;2012-04-12;3:39:00 PM;SEXUAL HARASSMENT;;;;W;M;;;
166834;CHPD;MOLESTED;XX;CHAPEL HILL;NC;27514;;2019-01-15;10:07:00 AM;1991-01-15;10:06:00 AM;2019-01-15;10:06:00 AM;SEXUAL HARASSMENT;;;;W;M;;;
139148;CHPD;MOLESTED;XX;CHAPEL HILL;NC;27514;;2017-01-23;10:17:00 AM;2017-01-23;10:17:00 AM;2017-01-23;10:17:00 AM;SEXUAL HARASSMENT;HOME OF VICTIM - SINGLE FAMILY;;;W;M;;;
170315;CHPD;MOLESTED;XX;CHAPEL HILL;NC;27517;;2019-04-24;8:03:00 AM;2015-07-16;8:03:00 AM;2019-02-08;8:03:00 AM;SEXUAL HARASSMENT;;;;;F;;;
168731;CHPD;MOLESTED;XX;CHAPEL HILL;NC;27514;;2019-03-12;10:38:00 AM;2012-04-12;3:38:00 PM;2012-04-12;3:39:00 PM;SEXUAL HARASSMENT;;;;W;M;;;
166834;CHPD;MOLESTED;XX;CHAPEL HILL;NC;27514;;2019-01-15;10:07:00 AM;1991-01-15;10:06:00 AM;2019-01-15;10:06:00 AM;SEXUAL HARASSMENT;;;;W;M;;;
139148;CHPD;MOLESTED;XX;CHAPEL HILL;NC;27514;;2017-01-23;10:17:00 AM;2017-01-23;10:17:00 AM;2017-01-23;10:17:00 AM;SEXUAL HARASSMENT;HOME OF VICTIM - SINGLE FAMILY;;;W;M;;;
170315;CHPD;FEMALE MOLEST;XX;CHAPEL HILL;NC;27517;;2019-04-24;8:03:00 AM;2015-07-16;8:03:00 AM;2019-02-08;8:03:00 AM;SEXUAL HARASSMENT;;;;;F;;;
168731;CHPD;FEMALE MOLEST;XX;CHAPEL HILL;NC;27514;;2019-03-12;10:38:00 AM;2012-04-12;3:38:00 PM;2012-04-12;3:39:00 PM;SEXUAL HARASSMENT;;;;W;M;;;
166834;CHPD;FEMALE MOLEST;XX;CHAPEL HILL;NC;27514;;2019-01-15;10:07:00 AM;1991-01-15;10:06:00 AM;2019-01-15;10:06:00 AM;SEXUAL HARASSMENT;;;;W;M;;;
170315;CHPD;MOLEST;XX;CHAPEL HILL;NC;27517;;2019-04-24;8:03:00 AM;2015-07-16;8:03:00 AM;2019-02-08;8:03:00 AM;SEXUAL HARASSMENT;;;;;F;;;
168731;CHPD;MOLEST;XX;CHAPEL HILL;NC;27514;;2019-03-12;10:38:00 AM;2012-04-12;3:38:00 PM;2012-04-12;3:39:00 PM;SEXUAL HARASSMENT;;;;W;M;;;
166834;CHPD;MOLEST;XX;CHAPEL HILL;NC;27514;;2019-01-15;10:07:00 AM;1991-01-15;10:06:00 AM;2019-01-15;10:06:00 AM;SEXUAL HARASSMENT;;;;W;M;;;
173136;CHPD;SEXUAL HARASSMENT;110 W FRANKLIN ST;CHAPEL HILL;NC;27516;;2019-07-31;11:14:00 PM;2019-07-31;11:14:00 PM;2019-07-31;11:14:00 PM;SEXUAL HARASSMENT;;;42;W;M;35.91321761;-79.05659917;35.91321761,-79.05659917
162335;CHPD;SEXUAL HARASSMENT;130 S ESTES DR;CHAPEL HILL;NC;27514;;2018-09-03;11:09:00 PM;2018-09-03;11:09:00 PM;2018-09-03;11:09:00 PM;SEXUAL HARASSMENT;HOME OF VICTIM - SINGLE FAMILY;;70;W;M;35.92756257;-79.03026422;35.92756257,-79.03026422
159974;CHPD;SEXUAL HARASSMENT;100 W ROSEMARY ST/N COLUMBIA ST;CHAPEL HILL;NC;27516;Y;2018-07-03;2:00:00 PM;2018-07-03;2:00:00 PM;2018-07-03;2:00:00 PM;SEXUAL HARASSMENT;AIR/BUS/TRAIN TERMINAL;;19;W;F;35.9140793;-79.05637113;35.9140793,-79.05637113
157213;CHPD;SEXUAL HARASSMENT;9201 SEAWELL SCHOOL RD;CHAPEL HILL;NC;27516;N;2018-04-24;10:51:00 AM;2018-04-20;10:51:00 AM;2018-04-20;10:51:00 AM;SEXUAL HARASSMENT;SCHOOL/COLLEGE;;;W;F;35.93949326;-79.076588;35.93949326,-79.076588
144814;CHPD;SEXUAL HARASSMENT;120 S ESTES DR;CHAPEL HILL;NC;27514;;2017-05-27;8:40:00 PM;2017-05-27;8:00:00 PM;2017-05-27;8:40:00 PM;SEXUAL HARASSMENT;ALL OTHER;;68;W;M;35.92792194;-79.03223734;35.92792194,-79.03223734
158115;CHPD;SIMPLE ASSAULT;1214 HILLVIEW RD;CHAPEL HILL;NC;27514;N;2018-05-18;3:18:00 AM;2018-05-18;3:18:00 AM;2018-05-18;3:18:00 AM;ASSAULT / ATTACK;HOME OF OFFENDER - OTHER DWELL;;27;W;M;35.92572805;-79.03504278;35.92572805,-79.03504278
155413;CHPD;SIMPLE ASSAULT;143 W FRANKLIN ST;CHAPEL HILL;NC;27516;N;2018-03-05;1:33:00 AM;2018-03-05;1:25:00 AM;2018-03-05;1:33:00 AM;ASSAULT / ATTACK;PARKING LOT/AREA;;22;B;F;35.91221384;-79.05811276;35.91221384,-79.05811276
153718;CHPD;SIMPLE ASSAULT;1744 FORDHAM BLVD;CHAPEL HILL;NC;27516;Y;2018-01-16;2:34:00 PM;2018-01-16;2:25:00 PM;2018-01-16;2:34:00 PM;ASSAULT / ATTACK;OTHER RETAIL ESTABLISHMENT;;25;W;M;35.94007275;-79.01995472;35.94007275,-79.01995472
153728;CHPD;SIMPLE ASSAULT;100 E FRANKLIN ST;CHAPEL HILL;NC;27514;N;2018-01-16;11:45:00 PM;2018-01-16;11:45:00 PM;2018-01-16;11:45:00 PM;ASSAULT / ATTACK;BAR/NIGHTCLUB/LOUNGE;;25;W;M;35.91304822;-79.05542482;35.91304822,-79.05542482
147039;CHPD;SIMPLE ASSAULT;104 ASHLEY FOREST RD;CHAPEL HILL;NC;27514;N;2017-07-23;7:20:00 PM;2017-07-23;7:15:00 PM;2017-07-23;7:20:00 PM;ASSAULT / ATTACK;HOME OF VICTIM - OTHER DWELLING;;54;W;M;35.94417063;-79.05783385;35.94417063,-79.05783385
146656;CHPD;SIMPLE ASSAULT;1005 S COLUMBIA ST;CHAPEL HILL;NC;27516;;2017-07-14;3:14:00 AM;2017-07-14;3:13:00 AM;2017-07-14;3:14:00 AM;ASSAULT / ATTACK;OTHER RESIDENCE - OTHER DWELLING;;22;A;M;35.89684553;-79.05821481;35.89684553,-79.05821481
145160;CHPD;SIMPLE ASSAULT;309 MITCHELL LN;CHAPEL HILL;NC;27516;N;2017-06-05;10:52:00 PM;2017-06-05;10:52:00 PM;2017-06-05;10:52:00 PM;ASSAULT / ATTACK;HOME OF VICTIM - SINGLE FAMILY;;46;W;M;35.91501423;-79.06362031;35.91501423,-79.06362031
142885;CHPD;SIMPLE ASSAULT;100 SPRUNT ST;CHAPEL HILL;NC;27517;Y;2017-04-11;7:09:00 PM;2017-04-11;7:00:00 PM;2017-04-11;7:09:00 PM;ASSAULT / ATTACK;OTHER NON-RESIDENTIAL BUILDING;;58;W;M;35.90743695;-79.00911417;35.90743695,-79.00911417
138138;CHPD;SIMPLE ASSAULT;501 WEAVER DAIRY RD;CHAPEL HILL;NC;27514;Y;2016-12-30;10:28:00 PM;2016-12-30;10:28:00 PM;2016-12-30;10:28:00 PM;ASSAULT / ATTACK;OPEN LAND AREAS;;;W;M;35.96042951;-79.03166998;35.96042951,-79.03166998
137768;CHPD;SIMPLE ASSAULT;159 E FRANKLIN ST;CHAPEL HILL;NC;27514;Y;2016-12-19;3:15:00 AM;2016-12-19;1:45:00 AM;2016-12-19;3:15:00 AM;ASSAULT / ATTACK;HIGHWAY/ROAD/STREET  ETC.;;33;W;M;35.9139888;-79.05370443;35.9139888,-79.05370443
135301;CHPD;SIMPLE ASSAULT;100 N ROBERSON ST/W FRANKLIN ST;CHAPEL HILL;NC;27516;Y;2016-10-26;11:51:00 PM;2016-10-26;11:51:00 PM;2016-10-26;11:51:00 PM;ASSAULT / ATTACK;HIGHWAY/ROAD/STREET  ETC.;;28;W;M;35.91027644;-79.0632025;35.91027644,-79.0632025
135073;CHPD;SIMPLE ASSAULT;122 E FRANKLIN ST;CHAPEL HILL;NC;27514;Y;2016-10-23;2:33:00 AM;2016-10-23;2:25:00 AM;2016-10-23;2:33:00 AM;ASSAULT / ATTACK;RESTAURANT;;;W;M;35.91342986;-79.05499916;35.91342986,-79.05499916
131343;CHPD;SIMPLE ASSAULT;1213 MARTIN LUTHER KING JR BLVD;CHAPEL HILL;NC;27516;N;2016-08-02;8:03:00 PM;2016-08-02;7:47:00 PM;2016-08-02;8:03:00 PM;ASSAULT / ATTACK;HIGHWAY/ROAD/STREET  ETC.;;54;W;M;35.94685878;-79.05843376;35.94685878,-79.05843376
114859;CHPD;BURGLARY;730 N COLUMBIA ST;CHAPEL HILL;NC;27516;Y;2015-08-08;9:14:00 AM;2015-08-08;3:34:00 AM;2015-08-08;9:14:00 AM;BURGLARY;HOME OF VICTIM - SINGLE FAMILY;;25;W;M;35.92104065;-79.05848894;35.92104065,-79.05848894
114584;CHPD;BURGLARY;309 PALAFOX DR;CHAPEL HILL;NC;27516;Y;2015-07-27;9:10:00 AM;2015-07-19;11:00:00 AM;2015-07-25;10:00:00 AM;BURGLARY;HOME OF VICTIM - SINGLE FAMILY;;78;W;M;35.9608856;-79.06397454;35.9608856,-79.06397454
165985;CHPD;BURGLARY;304 ASHLEY FOREST RD;CHAPEL HILL;NC;27514;;2018-12-16;4:47:00 AM;2018-12-16;4:44:00 AM;2018-12-16;4:47:00 AM;BURGLARY;;;60;B;F;35.94443931;-79.0550452;35.94443931,-79.0550452
130244;CHPD;BURGLARY;1728 FORDHAM BLVD;CHAPEL HILL;NC;27517;Y;2016-07-07;10:42:00 PM;2016-07-07;10:42:00 PM;2016-07-07;10:42:00 PM;BURGLARY;RESTAURANT;;;;;35.93832682;-79.02293403;35.93832682,-79.02293403
148263;CHPD;BURGLARY;108 MISTY WOODS CIR;CHAPEL HILL;NC;27514;;2017-08-23;10:42:00 AM;2017-08-22;9:30:00 PM;2017-08-23;10:42:00 AM;BURGLARY;HOME OF VICTIM - SINGLE FAMILY;;28;A;F;35.9383791;-79.05605535;35.9383791,-79.05605535
171822;CHPD;BURGLARY;730 N COLUMBIA ST;CHAPEL HILL;NC;27516;;2019-06-17;7:03:00 AM;2019-06-17;6:30:00 AM;2019-06-17;6:30:00 AM;BURGLARY;;;21;W;M;35.92096447;-79.05831415;35.92096447,-79.05831415
157937;CHPD;BURGLARY;106 N ELLIOTT RD;CHAPEL HILL;NC;27514;Y;2018-05-13;6:03:00 AM;2018-05-13;5:50:00 AM;2018-05-13;5:51:00 AM;BURGLARY;HOME OF VICTIM - OTHER DWELLING;;28;B;F;35.93551837;-79.03008648;35.93551837,-79.03008648
131999;CHPD;BURGLARY;215 STANDISH DR;CHAPEL HILL;NC;27517;;2016-08-16;4:11:00 PM;2016-08-16;3:33:00 PM;2016-08-16;3:33:00 PM;BURGLARY;HOME OF VICTIM - SINGLE FAMILY;;49;A;F;35.93971765;-79.00909417;35.93971765,-79.00909417
162951;CHPD;BURGLARY;110 CAROLINA AVE;CHAPEL HILL;NC;27514;Y;2018-09-22;6:26:00 PM;2018-09-17;12:00:00 PM;2018-09-22;6:26:00 PM;BURGLARY;OTHER RESIDENCE - OTHER DWELLING;;57;B;F;35.91944955;-79.04070422;35.91944955,-79.04070422
148331;CHPD;HOME BURGLARY;280 SUMMERWALK CIR;CHAPEL HILL;NC;27517;Y;2017-08-24;11:25:00 PM;2017-08-24;7:01:00 PM;2017-08-24;9:00:00 PM;BURGLARY;HOME OF VICTIM - OTHER DWELLING;;36;W;M;35.89548945;-79.00892162;35.89548945,-79.00892162
147071;CHPD;HOME BURGLARY;606 CHURCH ST;CHAPEL HILL;NC;27516;;2017-07-24;3:13:00 PM;2017-07-24;3:13:00 PM;2017-07-24;3:13:00 PM;BURGLARY;OTHER RESIDENCE - OTHER DWELLING;;21;W;F;35.91724473;-79.06100389;35.91724473,-79.06100389
162151;CHPD;HOME BURGLARY;124 S ROBERSON ST;CHAPEL HILL;NC;27516;N;2018-08-29;8:28:00 PM;2018-08-28;11:00:00 PM;2018-08-29;8:28:00 PM;BURGLARY;HOME OF VICTIM - SINGLE FAMILY;;84;B;F;35.90946692;-79.0628034;35.90946692,-79.0628034
175433;CHPD;HOME BURGLARY;100 EASTOWNE DR;CHAPEL HILL;NC;27514;;2019-10-11;6:41:00 AM;2019-10-10;7:00:00 PM;2019-10-11;5:00:00 AM;BURGLARY;;;;;;35.94811127;-79.00718662;35.94811127,-79.00718662
175338;CHPD;HOME BURGLARY;611 LONG LEAF DR;CHAPEL HILL;NC;27517;;2019-10-08;8:01:00 AM;2019-10-07;6:01:00 PM;2019-10-08;2:00:00 AM;BURGLARY;;;58;W;M;35.93076075;-79.01226554;35.93076075,-79.01226554
168026;CHPD;HOME BURGLARY;1720 FORDHAM BLVD;CHAPEL HILL;NC;27517;;2019-02-18;11:22:00 PM;2019-02-18;5:00:00 PM;2019-02-18;10:30:00 PM;BURGLARY;;;19;W;M;35.9374257;-79.02289133;35.9374257,-79.02289133
161580;CHPD;HOME BURGLARY;5639 OLD CHAPEL HILL RD;DURHAM;NC;27707;N;2018-08-17;8:35:00 AM;2018-08-17;1:30:00 AM;2018-08-17;8:00:00 AM;BURGLARY;PARKING LOT/AREA;;28;B;M;35.9446632;-79.00178819;35.9446632,-79.00178819
153488;CHPD;HOME BURGLARY;201 S ESTES DR;CHAPEL HILL;NC;27514;N;2018-01-10;11:44:00 AM;2018-01-09;12:00:00 PM;2018-01-10;7:30:00 AM;BURGLARY;PARKING LOT/AREA;;;;;35.92757702;-79.03012534;35.92757702,-79.03012534
146894;CHPD;HOME BURGLARY;304 CALDWELL ST EXT;CHAPEL HILL;NC;27514;N;2017-07-19;1:52:00 PM;2017-07-18;10:00:00 PM;2017-07-19;7:45:00 AM;BURGLARY;PARKING LOT/AREA;;21;W;F;35.91738;-79.061814;35.91738,-79.061814
136004;CHPD;HOME BURGLARY;106 WHITE OAK WAY;CHAPEL HILL;NC;27514;;2016-11-10;9:54:00 AM;2016-11-09;12:00:00 AM;2016-11-10;9:00:00 AM;BURGLARY;PARKING LOT/AREA;;76;W;F;35.94736566;-79.02163673;35.94736566,-79.02163673
125562;CHPD;HOME BURGLARY;101 MISTY WOODS CIR;CHAPEL HILL;NC;27514;N;2016-03-29;10:40:00 AM;2016-03-28;9:00:00 PM;2016-03-29;5:00:00 AM;BURGLARY;PARKING LOT/AREA;;25;U;M;35.93733319;-79.05590616;35.93733319,-79.05590616
117357;CHPD;HOUSE BURGLARY;216 E ROSEMARY ST;CHAPEL HILL;NC;27514;;2015-10-01;8:40:00 AM;2015-09-29;9:45:00 PM;2015-10-01;6:00:00 AM;BURGLARY;PARKING LOT/AREA;;21;W;M;35.91570516;-79.05196256;35.91570516,-79.05196256
116774;CHPD;HOUSE BURGLARY;790 WILLIAMS CIR;CHAPEL HILL;NC;27516;;2015-09-17;7:19:00 AM;2015-09-17;6:55:00 AM;2015-09-17;7:19:00 AM;BURGLARY;HIGHWAY/ROAD/STREET  ETC.;;26;W;F;35.92942842;-79.05813403;35.92942842,-79.05813403
116426;CHPD;HOUSE BURGLARY;150 E ROSEMARY ST;CHAPEL HILL;NC;27514;Y;2015-09-09;6:00:00 PM;2015-09-09;3:30:00 PM;2015-09-09;6:00:00 PM;BURGLARY;ENCLOSED PARKING/DECK;;55;W;M;35.91485548;-79.05419513;35.91485548,-79.05419513
114959;CHPD;HOUSE BURGLARY;201 S ESTES DR;CHAPEL HILL;NC;27514;N;2015-08-13;1:16:00 PM;2015-08-10;5:00:00 PM;2015-08-10;10:00:00 PM;BURGLARY;PARKING LOT/AREA;;21;W;M;35.92779474;-79.02970779;35.92779474,-79.02970779
118739;CHPD;HOUSE BURGLARY;504 E FRANKLIN ST;CHAPEL HILL;NC;27514;;2015-11-02;1:20:00 PM;2015-11-02;3:00:00 AM;2015-11-02;1:00:00 PM;BURGLARY;HOME OF VICTIM - SINGLE FAMILY;;61;W;M;35.91622596;-79.04770301;35.91622596,-79.04770301
166825;CHPD;HOUSE BURGLARY;2801 HOMESTEAD RD;CHAPEL HILL;NC;27516;;2019-01-15;7:50:00 AM;2019-01-14;6:30:00 PM;2019-01-15;7:15:00 AM;BURGLARY;;;;;;35.94916487;-79.05882921;35.94916487,-79.05882921
175779;CHPD;HOUSE BURGLARY;109 CONNER DR;CHAPEL HILL;NC;27514;;2019-10-22;7:51:00 AM;2019-10-21;7:30:00 PM;2019-10-22;7:45:00 AM;BURGLARY;;;;;;35.92944068;-79.03190401;35.92944068,-79.03190401
175661;CHPD;HOUSE BURGLARY;100 S COLUMBIA ST;CHAPEL HILL;NC;27516;;2019-10-18;6:59:00 AM;2019-10-18;6:57:00 AM;2019-10-18;6:59:00 AM;BURGLARY;;;;;;35.91263678;-79.05608894;35.91263678,-79.05608894
175086;CHPD;HOUSE BURGLARY;1220 MARTIN LUTHER KING JR BLVD;CHAPEL HILL;NC;27514;;2019-09-29;3:27:00 PM;2019-09-28;11:30:00 PM;2019-09-29;3:27:00 PM;BURGLARY;;;;;;35.94877853;-79.05780863;35.94877853,-79.05780863
173988;CHPD;HOUSE BURGLARY;105 MARKET ST;CHAPEL HILL;NC;27516;;2019-08-29;10:01:00 AM;2019-08-28;5:15:00 PM;2019-08-29;9:30:00 AM;BURGLARY;;;;;;35.87941148;-79.06522126;35.87941148,-79.06522126
173646;CHPD;HOUSE BURGLARY;122 E FRANKLIN ST;CHAPEL HILL;NC;27514;;2019-08-19;12:28:00 AM;2019-08-19;12:25:00 AM;2019-08-19;12:25:00 AM;BURGLARY;;;;;;35.91318055;-79.05482966;35.91318055,-79.05482966
173226;CHPD;HOUSE BURGLARY;300 MARKET ST;CHAPEL HILL;NC;27516;;2019-08-04;2:53:00 PM;2019-08-04;2:26:00 PM;2019-08-04;2:27:00 PM;BURGLARY;;;;;;35.88099001;-79.06530128;35.88099001,-79.06530128
170325;CHPD;BURGLARY;1129 WEAVER DAIRY RD;CHAPEL HILL;NC;27514;;2019-04-30;11:44:00 AM;2019-04-29;7:00:00 PM;2019-04-30;10:00:00 AM;BURGLARY;;;;;;35.96212591;-79.05479404;35.96212591,-79.05479404
169246;CHPD;BURGLARY;450 W FRANKLIN ST;CHAPEL HILL;NC;27516;;2019-03-27;1:42:00 PM;2019-03-27;5:06:00 AM;2019-03-27;11:00:00 AM;BURGLARY;;;;;;35.91085932;-79.06248263;35.91085932,-79.06248263
168134;CHPD;BURGLARY;333 W ROSEMARY ST;CHAPEL HILL;NC;27516;;2019-02-22;5:33:00 PM;2019-02-21;8:51:00 PM;2019-02-22;8:00:00 AM;BURGLARY;;;;;;35.91184621;-79.06166649;35.91184621,-79.06166649
163119;CHPD;BURGLARY;1830 FORDHAM BLVD;CHAPEL HILL;NC;27517;U;2018-09-27;8:43:00 AM;2018-09-26;6:05:00 PM;2018-09-27;6:30:00 AM;BURGLARY;PARKING LOT/AREA;;;;;35.94624157;-79.00938416;35.94624157,-79.00938416
156243;CHPD;BURGLARY;140 W FRANKLIN ST;CHAPEL HILL;NC;27516;N;2018-03-29;9:03:00 AM;2018-03-28;3:30:00 PM;2018-03-29;8:50:00 AM;BURGLARY;OTHER NON-RESIDENTIAL BUILDING;;;;;35.91232445;-79.05798455;35.91232445,-79.05798455
154656;CHPD;BURGLARY;391 S ESTES DR;CHAPEL HILL;NC;27514;Y;2018-02-12;10:46:00 AM;2018-02-09;5:36:00 PM;2018-02-12;10:00:00 AM;BURGLARY;GOVERNMENT/PUBLIC BUILDING;;;;;35.92452071;-79.02165719;35.92452071,-79.02165719
153077;CHPD;BURGLARY;227 S ELLIOTT RD;CHAPEL HILL;NC;27514;;2017-12-26;9:16:00 AM;2017-12-23;6:01:00 PM;2017-12-26;9:00:00 AM;BURGLARY;OTHER RETAIL ESTABLISHMENT;;;;;35.9321214;-79.02768571;35.9321214,-79.02768571
152877;CHPD;BURGLARY;227 S ELLIOTT RD;CHAPEL HILL;NC;27514;N;2017-12-19;7:21:00 AM;2017-12-18;8:15:00 PM;2017-12-19;7:00:00 AM;BURGLARY;RESTAURANT;;;;;35.9321214;-79.02768571;35.9321214,-79.02768571
152497;CHPD;BURGLARY;227 S ELLIOTT RD;CHAPEL HILL;NC;27514;Y;2017-12-08;7:10:00 AM;2017-12-07;8:00:00 PM;2017-12-08;6:55:00 AM;BURGLARY;RESTAURANT;;;;;35.9321214;-79.02768571;35.9321214,-79.02768571
148415;CHPD;BURGLARY;545 ASHLEY CT;CHAPEL HILL;NC;27514;N;2017-08-26;9:55:00 AM;2017-08-26;3:40:00 AM;2017-08-26;9:35:00 AM;BURGLARY;OTHER NON-RESIDENTIAL BUILDING;;;;;35.94292353;-79.02355565;35.94292353,-79.02355565
148243;CHPD;BURGLARY;1703 LEGION RD;CHAPEL HILL;NC;27517;N;2017-08-22;8:55:00 PM;2017-08-22;8:55:00 PM;2017-08-22;8:55:00 PM;BURGLARY;COMMERCIAL/OFFICE BUILDING;;;;;35.93558431;-79.02100358;35.93558431,-79.02100358
147711;CHPD;BURGLARY;XX;CHAPEL HILL;NC;27516;;2017-08-09;6:28:00 PM;2017-08-09;6:27:00 PM;2017-08-09;6:28:00 PM;BURGLARY;OTHER RETAIL ESTABLISHMENT;;68;W;M;;;
142945;CHPD;BURGLARY;100 SALUDA CT;CHAPEL HILL;NC;27514;N;2017-04-13;4:50:00 AM;2017-04-13;4:50:00 AM;2017-04-13;4:50:00 AM;BURGLARY;COMMERCIAL/OFFICE BUILDING;;;;;35.96007726;-79.05322572;35.96007726,-79.05322572
140779;CHPD;BURGLARY;2701 HOMESTEAD RD;CHAPEL HILL;NC;27516;Y;2017-02-24;9:02:00 AM;2017-02-23;6:00:00 PM;2017-02-24;9:02:00 AM;BURGLARY;RENTAL/COMMERCIAL STORAGE FACILITY;;;;;35.95096411;-79.06176507;35.95096411,-79.06176507
